Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
France,1557227142,AUDIO,20220712,2,241453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1557227142,"SUPER JUNIOR - House Party"
France,1529573312,AUDIO,20220712,1,234777,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1529573312,"SUPER JUNIOR-D&E - Change"
France,1599362862,AUDIO,20220712,2,234458,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362862,"BTS - My Time"
France,1598731056,AUDIO,20220712,2,232966,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598731056,"BTS - Anpanman"
France,1589497192,AUDIO,20220712,3,225573,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497192,"SEVENTEEN - To you"
France,1626816790,AUDIO,20220712,2,224040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816790,"NCT DREAM - It’s Yours"
France,1627573953,AUDIO,20220712,2,222067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627573953,"BTS - No More Dream"
France,1623303134,AUDIO,20220712,2,218493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303134,"ASTRO - Let's go ride"
France,1553524708,AUDIO,20220712,2,217028,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524708,"TOMORROW X TOGETHER - 20cm"
France,1599925097,AUDIO,20220712,3,213458,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599925097,"Juju B. Goode - Sunset Bossa Nova"
France,1551739806,AUDIO,20220712,2,213000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739806,"SEVENTEEN - 247"
France,1495772335,AUDIO,20220712,3,211010,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1495772335,"SUPER JUNIOR - Ticky Tocky"
France,1533455296,AUDIO,20220712,3,210549,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455296,"TOMORROW X TOGETHER - We Lost The Summer"
France,1553524114,AUDIO,20220712,1,210280,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524114,"TOMORROW X TOGETHER - Our Summer"
France,1553522122,AUDIO,20220712,3,209563,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553522122,"TOMORROW X TOGETHER - Drama"
France,1597707851,AUDIO,20220712,3,207320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1597707851,"EVERGLOW - Don't Speak"
France,1615361077,AUDIO,20220712,4,206886,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1615361077,"NCT DREAM - Glitch Mode"
France,1626816481,AUDIO,20220712,2,205133,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816481,"NCT DREAM - Beatbox"
France,1569754009,AUDIO,20220712,3,202762,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569754009,"TOMORROW X TOGETHER - Ice Cream"
France,1596532390,AUDIO,20220712,2,202313,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596532390,"BTS - Telepathy"
France,1580999419,AUDIO,20220712,1,199919,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1580999419,"TOMORROW X TOGETHER - LO$ER=LO♡ER"
France,1627577161,AUDIO,20220712,1,196999,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627577161,"BTS - Singularity"
France,1578842457,AUDIO,20220712,2,195387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578842457,"Weeekly - Weekend"
France,1533455297,AUDIO,20220712,2,191788,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455297,"TOMORROW X TOGETHER - Wishlist"
France,1578841981,AUDIO,20220712,2,190798,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841981,"ASTRO - After Midnight"
France,1585078053,AUDIO,20220712,3,190040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1585078053,"WONHO - Come Over Tonight"
France,1535649382,AUDIO,20220712,1,189587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1535649382,"SEVENTEEN - Light a Flame"
France,1569754017,AUDIO,20220712,3,186076,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569754017,"TOMORROW X TOGETHER - No Rules"
France,1561143403,AUDIO,20220712,1,185547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561143403,"STAYC - SO BAD (TAK Remix)"
France,1599925090,AUDIO,20220712,3,184029,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599925090,"Juju B. Goode & Hohyun - Alright!"
France,1533455313,AUDIO,20220712,3,182945,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455313,"TOMORROW X TOGETHER - Way Home"
France,1589497195,AUDIO,20220712,3,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
France,1561143400,AUDIO,20220712,1,178853,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561143400,"STAYC - SO WHAT"
France,1524457759,AUDIO,20220712,2,172245,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1524457759,"MAX - Blueberry Eyes (feat. SUGA of BTS)"
France,1623303127,AUDIO,20220712,3,169253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303127,"ASTRO - Candy Sugar Pop"
France,1594803095,AUDIO,20220712,3,163053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1594803095,"Gaho - High"
France,1625319677,AUDIO,20220712,3,162427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319677,"SEVENTEEN - 'bout you"
France,1613552734,AUDIO,20220712,2,157636,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1613552734,"JVKE - this is what heartbreak feels like"
France,1627574950,AUDIO,20220713,22,274704,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627574950,"BTS - Spring Day"
France,1627577723,AUDIO,20220713,22,264481,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627577723,"BTS - For Youth"
France,1599363211,AUDIO,20220713,22,261543,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599363211,"BTS - We are Bulletproof : The Eternal"
France,1469569324,AUDIO,20220713,22,253304,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1469569324,"BTS - Heartbeat"
France,1551736000,AUDIO,20220713,22,244400,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551736000,"SEVENTEEN - Together"
France,1578841983,AUDIO,20220713,21,242987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841983,"ASTRO - Waterfall"
France,1627573946,AUDIO,20220713,22,238628,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627573946,"BTS - Born Singer"
France,1572646110,AUDIO,20220713,22,238267,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1572646110,"김뮤지엄 - We're Already"
France,1553524111,AUDIO,20220713,22,230707,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524111,"TOMORROW X TOGETHER - CROWN"
France,1598730615,AUDIO,20220713,22,228615,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598730615,"BTS - Euphoria"
France,1586598007,AUDIO,20220713,21,226947,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1586598007,"KEY - Eighteen (End Of My World)"
France,1598730627,AUDIO,20220713,21,225698,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598730627,"BTS - Trivia 承 : Love"
France,1608994382,AUDIO,20220713,21,220716,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1608994382,"TREASURE - DARARI"
France,1565769109,AUDIO,20220713,21,220560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1565769109,"OH MY GIRL - Dun Dun Dance"
France,1623303130,AUDIO,20220713,22,206253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303130,"ASTRO - Light the sky"
France,1551739807,AUDIO,20220713,21,202053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739807,"SEVENTEEN - Second Life"
France,1551739589,AUDIO,20220713,21,200413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739589,"SEVENTEEN - Lie Again"
France,1547403581,AUDIO,20220713,21,195982,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547403581,"TREASURE - MY TREASURE"
France,1578841982,AUDIO,20220713,21,192080,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841982,"ASTRO - Footprint"
France,1583902629,AUDIO,20220713,21,189481,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1583902629,"STAYC - I’LL BE THERE"
France,1569280071,AUDIO,20220713,22,189253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569280071,"EVERGLOW - SALUTE"
France,1551739815,AUDIO,20220713,21,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
France,1609050009,AUDIO,20220713,22,157987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609050009,"TAEYEON - Set Myself On Fire"
France,1627576695,AUDIO,20220715,19,246334,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627576695,"BTS - Trivia 轉 : Seesaw"
France,1597061673,AUDIO,20220715,19,218013,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1597061673,"TOMORROW X TOGETHER - Your Light (Japanese Version)"
France,1627574672,AUDIO,20220715,19,217052,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627574672,"BTS - Blood Sweat & Tears"
France,1582747165,AUDIO,20220715,19,215053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1582747165,"NCT 127 - Road Trip"
France,1483027820,AUDIO,20220715,20,198167,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1483027820,"SUPER JUNIOR - No Drama"
France,1627577706,AUDIO,20220715,20,196776,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627577706,"BTS - Dimple"
France,1547403581,AUDIO,20220715,19,195982,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547403581,"TREASURE - MY TREASURE"
France,1627577161,AUDIO,20220715,20,195417,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1627577161,"BTS - Singularity"
France,1578842457,AUDIO,20220715,19,195387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578842457,"Weeekly - Weekend"
France,1585078053,AUDIO,20220715,20,190040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1585078053,"WONHO - Come Over Tonight"
France,1497659128,AUDIO,20220715,19,182297,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1497659128,"iKON - Holding On"
France,1623303132,AUDIO,20220715,20,175107,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303132,"ASTRO - All Day"
France,1609910847,AUDIO,20220715,19,173733,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609910847,"STAYC - I WANT U BABY"
France,1633002149,AUDIO,20220717,18,246373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002149,"SUPER JUNIOR - My Wish"
France,1633002153,AUDIO,20220717,18,232320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002153,"SUPER JUNIOR - Always"
France,1630695825,AUDIO,20220717,19,216226,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1630695825,"JUNNY - Color Me (feat. CHUNG HA)"
France,1422551806,AUDIO,20220717,19,204942,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1422551806,"so soo bin - I'II Be Your Star"
France,1497419784,AUDIO,20220717,18,202440,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1497419784,"Gaho - 시작"
France,1633002147,AUDIO,20220717,18,199182,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002147,"SUPER JUNIOR - Mango"
France,1624932938,AUDIO,20220717,19,197613,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624932938,"NAYEON - LOVE COUNTDOWN (feat. Wonstein)"
France,1624932781,AUDIO,20220717,19,196160,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624932781,"NAYEON - NO PROBLEM (feat. Felix)"
France,1504849210,AUDIO,20220717,18,195400,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504849210,"Gaho - A Song for You"
France,1624933206,AUDIO,20220717,19,193147,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624933206,"NAYEON - SUNSET"
France,1624933046,AUDIO,20220717,19,185533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624933046,"NAYEON - HAPPY BIRTHDAY TO YOU"
France,1624933037,AUDIO,20220717,19,184800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624933037,"NAYEON - ALL OR NOTHING"
France,1532682771,AUDIO,20220717,19,183147,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1532682771,"JUNNY - Movie"
France,1624932954,AUDIO,20220717,19,181413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624932954,"NAYEON - CANDYFLOSS"
France,1633260616,AUDIO,20220717,19,180022,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260616,"j-hope - MORE"
France,1633002151,AUDIO,20220717,18,179387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002151,"SUPER JUNIOR - Everyday"
France,1633002148,AUDIO,20220717,18,179360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002148,"SUPER JUNIOR - Don't Wait"
France,1624932774,AUDIO,20220717,19,168107,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1624932774,"NAYEON - POP!"
France,1633261047,AUDIO,20220717,19,165340,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261047,"j-hope - Safety Zone"
France,1634728045,VIDEO,20220717,19,161079,TRACK_SKIPPED_BACKWARDS,IPHONE,1,1,false,1634728045,Arson
France,1633261159,AUDIO,20220717,19,159762,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261159,"j-hope - Arson"
France,1633260412,AUDIO,20220717,19,156292,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260412,"j-hope - Pandora's Box"
France,1633261062,AUDIO,20220717,19,139308,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261062,"j-hope - Future"
France,1633260922,AUDIO,20220717,19,136064,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260922,"j-hope - What If…"
France,1633260627,AUDIO,20220717,19,122212,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260627,"j-hope - STOP"
France,1633260812,AUDIO,20220717,19,114477,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260812,"j-hope - = (Equal Sign)"
France,1497475550,AUDIO,20220717,19,100581,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1497475550,"JUNNY - AURA (feat. pH-1)"
France,1633260820,AUDIO,20220717,19,70546,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260820,"j-hope - Music Box : Reflection"
France,1633260407,AUDIO,20220717,19,58872,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633260407,"j-hope - Intro"
France,1578841983,AUDIO,20220718,19,242987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841983,"ASTRO - Waterfall"
France,1508288495,AUDIO,20220718,19,225120,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1508288495,"EXO - Tempo (Live)"
France,1547403585,AUDIO,20220718,19,201964,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1547403585,"TREASURE - COME TO ME"
France,1483027820,AUDIO,20220718,19,198167,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1483027820,"SUPER JUNIOR - No Drama"
France,1632682444,AUDIO,20220725,20,238755,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1632682444,"SEVENTEEN - Circles"
France,1634360919,AUDIO,20220725,19,211171,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634360919,"STAYC - RUN2U (TAK Remix)"
France,1635724705,AUDIO,20220725,19,205653,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1635724705,"Weeekly - Love(Kim Eana Project)"
France,1634545810,AUDIO,20220725,19,204411,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634545810,"ASTRO - U&Iverse"
France,1632385430,AUDIO,20220725,19,190560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632385430,"NCT U - Rain Day"
France,1634360918,AUDIO,20220725,19,186208,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634360918,"STAYC - LOVE"
France,1634254543,AUDIO,20220725,19,184094,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634254543,"TOMORROW X TOGETHER & iann dior - Valley of Lies"
France,1634360916,AUDIO,20220725,19,180001,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634360916,"STAYC - BEAUTIFUL MONSTER"
France,1634360917,AUDIO,20220725,19,158273,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634360917,"STAYC - I LIKE IT"
France,1632385433,AUDIO,20220725,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1632385433,"NCT U - Rain Day (Instrumental)"
France,1635724706,AUDIO,20220725,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1635724706,"Weeekly - Love(Kim Eana Project) [Instrumental]"
France,1627574950,AUDIO,20220801,20,274704,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627574950,"BTS - Spring Day"
France,1547403589,AUDIO,20220801,20,256453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547403589,"TREASURE - ORANGE"
France,1571363629,AUDIO,20220801,21,247920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363629,"SEVENTEEN - Same Dream, Same Mind, Same Night"
France,1633002149,AUDIO,20220801,21,246373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002149,"SUPER JUNIOR - My Wish"
France,1626816791,AUDIO,20220801,19,242040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816791,"NCT DREAM - Teddy Bear"
France,1557227142,AUDIO,20220801,19,241453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1557227142,"SUPER JUNIOR - House Party"
France,1572646110,AUDIO,20220801,21,238267,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1572646110,"김뮤지엄 - We're Already"
France,1599362862,AUDIO,20220801,20,234458,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362862,"BTS - My Time"
France,1574308371,AUDIO,20220801,20,233413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1574308371,"TAEYEON - Weekend"
France,1609050016,AUDIO,20220801,21,232493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609050016,"TAEYEON - Heart"
France,1599362618,AUDIO,20220801,19,229773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362618,"BTS - Boy With Luv (feat. Halsey)"
France,1599362633,AUDIO,20220801,19,227275,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362633,"BTS - Jamais Vu"
France,1586598007,AUDIO,20220801,21,226947,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1586598007,"KEY - Eighteen (End Of My World)"
France,1599362625,AUDIO,20220801,20,226321,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362625,"BTS - Make It Right"
France,1508288495,AUDIO,20220801,20,225120,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1508288495,"EXO - Tempo (Live)"
France,1626816790,AUDIO,20220801,22,224040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816790,"NCT DREAM - It’s Yours"
France,1570253449,AUDIO,20220801,21,222933,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1570253449,"EXO - No matter"
France,1608994382,AUDIO,20220801,20,220716,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1608994382,"TREASURE - DARARI"
France,1553524708,AUDIO,20220801,21,217028,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524708,"TOMORROW X TOGETHER - 20cm"
France,1623303134,AUDIO,20220801,22,216450,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1623303134,"ASTRO - Let's go ride"
France,1553524574,AUDIO,20220801,21,214341,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524574,"TOMORROW X TOGETHER - Roller Coaster"
France,1626816793,AUDIO,20220801,22,214067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816793,"NCT DREAM - Replay"
France,1634360919,AUDIO,20220801,20,211171,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634360919,"STAYC - RUN2U (TAK Remix)"
France,1573857871,AUDIO,20220801,19,211093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1573857871,"Jukjae - Warm"
France,1495772335,AUDIO,20220801,22,211010,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1495772335,"SUPER JUNIOR - Ticky Tocky"
France,1551739808,AUDIO,20220801,21,209973,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739808,"SEVENTEEN - Network Love"
France,1604124730,AUDIO,20220801,20,208320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1604124730,"EVERGLOW - DON'T ASK DON'T TELL"
France,1570253452,AUDIO,20220801,20,207333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1570253452,"EXO - Just as usual"
France,1592218512,AUDIO,20220801,20,206920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1592218512,"SUPER JUNIOR-D&E - ZERO"
France,1626816481,AUDIO,20220801,22,205133,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816481,"NCT DREAM - Beatbox"
France,1549862123,AUDIO,20220801,21,205067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1549862123,"IZ*ONE - D-D-Dance"
France,1609050015,AUDIO,20220801,22,202893,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609050015,"TAEYEON - Timeless"
France,1457254817,AUDIO,20220801,22,202667,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1457254817,"Popcaan - Level Up"
France,1569754000,AUDIO,20220801,21,202204,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569754000,"TOMORROW X TOGETHER - 0X1=LOVESONG (I Know I Love You) [feat. Seori]"
France,1529573308,AUDIO,20220801,19,200787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1529573308,"SUPER JUNIOR-D&E - B.A.D"
France,1599363186,AUDIO,20220801,21,199339,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599363186,"BTS - Friends"
France,1607381008,AUDIO,20220801,22,198053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1607381008,"TWICE - The Feels"
France,1558430435,AUDIO,20220801,20,196533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1558430435,"Weeekly - Butterfly"
France,1627576711,AUDIO,20220801,22,196353,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627576711,"BTS - Outro : Ego"
France,1533455297,AUDIO,20220801,22,191788,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455297,"TOMORROW X TOGETHER - Wishlist"
France,1583902627,AUDIO,20220801,19,191696,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1583902627,"STAYC - STEREOTYPE"
France,1583902629,AUDIO,20220801,19,189481,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1583902629,"STAYC - I’LL BE THERE"
France,1578841985,AUDIO,20220801,21,189307,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841985,"ASTRO - MY ZONE"
France,1578842459,AUDIO,20220801,20,189307,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578842459,"Weeekly - Holiday Party"
France,1623303128,AUDIO,20220801,20,189053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303128,"ASTRO - Something Something"
France,1571363622,AUDIO,20220801,21,186760,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363622,"SEVENTEEN - Ready to love"
France,1477917618,AUDIO,20220801,22,183640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1477917618,"SuperM - No Manners"
France,1609910843,AUDIO,20220801,19,181467,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609910843,"STAYC - SAME SAME"
France,1592218517,AUDIO,20220801,21,179480,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1592218517,"SUPER JUNIOR-D&E - Feel That Feelin'"
France,1561143400,AUDIO,20220801,22,178853,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561143400,"STAYC - SO WHAT"
France,1551739815,AUDIO,20220801,22,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
France,1624932774,AUDIO,20220801,21,168107,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624932774,"NAYEON - POP!"
France,1621034213,AUDIO,20220801,19,165642,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1621034213,"iKON - GOLD"
France,1633261047,AUDIO,20220801,20,165340,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261047,"j-hope - Safety Zone"
France,1512991021,AUDIO,20220801,20,159000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1512991021,"Whyneed - Mango"
France,1582691808,AUDIO,20220801,21,120308,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1582691808,"JVKE - this is what falling in love feels like"
France,1533455290,AUDIO,20220801,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1533455290,"TOMORROW X TOGETHER - Ghosting"
France,1497659129,AUDIO,20220803,19,259738,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1497659129,"iKON - Flower"
France,1445152073,AUDIO,20220803,19,255729,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1445152073,"DEAN - Instagram"
France,1571427238,AUDIO,20220803,19,255173,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571427238,"BamBam - Under the sky"
France,1469569324,AUDIO,20220803,21,253304,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1469569324,"BTS - Heartbeat"
France,1627576695,AUDIO,20220803,18,246334,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627576695,"BTS - Trivia 轉 : Seesaw"
France,1495759166,AUDIO,20220803,19,243267,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1495759166,"SUPER JUNIOR - BLUE"
France,1578841983,AUDIO,20220803,19,242987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841983,"ASTRO - Waterfall"
France,1597707847,AUDIO,20220803,21,239920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1597707847,"EVERGLOW - Back Together"
France,1599363208,AUDIO,20220803,21,237540,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599363208,"BTS - Respect"
France,1529573312,AUDIO,20220803,19,235893,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1529573312,"SUPER JUNIOR-D&E - Change"
France,1571363159,AUDIO,20220803,18,232227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363159,"SEVENTEEN - Heaven's Cloud"
France,1597697602,AUDIO,20220803,22,229098,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1597697602,"NCT U - Universe (Let's Play Ball)"
France,1547403590,AUDIO,20220803,21,224969,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547403590,"TREASURE - GOING CRAZY"
France,1599172213,AUDIO,20220803,21,224225,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599172213,"BTS - Mikrokosmos"
France,1596532201,AUDIO,20220803,21,222243,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596532201,"BTS - Fly To My Room"
France,1598662276,AUDIO,20220803,21,221911,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598662276,"BTS - Love Is Not Over (Full Length Edition)"
France,1561143401,AUDIO,20220803,22,218240,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561143401,"STAYC - LOVE FOOL"
